CustomerID,Recency,Frequency,Monetary,UniqueProducts,TotalQuantity,AvgOrderValue,Cluster,PCA1,PCA2
12346.0,326,0.6931471805599453,11.253955234248428,0.6931471805599453,11.214735039333108,11.253955234248428,1,1.5897115412560927,10.8268088952701
12347.0,2,2.079441541679836,8.368925174747135,4.6443908991413725,7.807510042216193,3.2060466287815386,1,2.5742287043823904,0.26954508594570836
12348.0,75,1.6094379124341005,7.494563687769957,3.1354942159291497,7.758760544157663,4.0771218299394825,1,1.0933999663954626,1.589838947207788
12349.0,19,0.6931471805599453,7.472244884833674,4.30406509320417,6.448889394146858,3.2219123059801262,2,0.6011883798868088,-0.000826178041716211
12350.0,310,0.6931471805599453,5.815323849389109,2.8903717578961645,5.288267030694535,3.0287118316967807,0,-1.9653329127972712,0.25636845491856536
12352.0,36,2.19722457733622,7.826858053356098,4.0943445622221,6.285998094508865,3.417163362007433,1,1.5769643064379297,0.4958807400977631
12353.0,204,0.6931471805599453,4.499809670330265,1.6094379124341005,3.044522437723423,3.146305132033365,0,-3.4318711166602998,0.30860192804853404
12354.0,232,0.6931471805599453,6.985086621918461,4.07753744390572,6.274762021241939,2.97605722432628,0,-0.4413273321683216,-0.03670926107482021
12355.0,214,0.6931471805599453,6.132095676847728,2.6390573296152584,5.484796933490655,3.5928767268616704,0,-1.5403832081190498,0.8884000967187899
12356.0,23,1.3862943611198906,7.941804157314053,3.9889840465642745,7.372746366404328,3.8846796794091576,1,1.4714198754678178,1.0298194168800003
12357.0,33,0.6931471805599453,8.733701981297274,4.882801922586371,7.904334842085095,3.8792269230435794,1,1.811394684704485,0.8055145999345767
12358.0,2,1.0986122886681098,7.063955286074528,2.6390573296152584,5.517452896464707,4.13479596176473,2,-0.180085698642813,1.4126684933240632
12359.0,58,1.6094379124341005,8.759916600117213,5.3706380281276624,7.392031567514591,3.2845095122213026,1,2.355202741695985,0.10220986098751028
12360.0,52,1.3862943611198906,7.887231116540211,4.663439094112067,7.061334366910438,3.074364326614664,1,1.484369461010689,-0.04661859112992745
12361.0,287,0.6931471805599453,5.251749730731702,2.3978952727983707,4.5217885770490405,2.995232148512309,0,-2.5770920652386304,0.2162732221751001
12362.0,3,2.3978952727983707,8.56163678004062,5.308267697401205,7.709756864454165,3.0275933363261256,1,3.07919288454437,-0.10610544477867144
12363.0,110,1.0986122886681098,6.315358001522335,3.1780538303479458,6.013715156042802,3.218875824868201,2,-0.46347495876632827,0.3264383369255523
12364.0,8,1.6094379124341005,7.180907299649593,4.262679877041316,7.317876198626496,2.8002181945034623,2,1.434437502604041,-0.2831693328505354
12365.0,291,1.0986122886681098,6.465180028897591,3.1354942159291497,5.1647859739235145,3.4063055249763377,0,-1.312795573408054,0.6599941134749889
12367.0,4,0.6931471805599453,5.135210028677887,2.4849066497880004,5.159055299214529,2.794505868158117,2,-1.4407076008459212,-0.2693725777072074
12370.0,51,1.6094379124341005,8.173770053153254,4.969813299576001,7.763871287820222,3.1015181478358063,1,2.1229851476879515,0.0035245851069158132
12371.0,45,1.0986122886681098,7.543781692052325,4.158883083359672,6.3835066348840055,3.432942111714894,2,0.7464222700565557,0.3409572336620544
12372.0,72,1.3862943611198906,7.169380809114136,3.555348061489413,6.678342114654332,3.2566457820417285,2,0.578089444679872,0.4218885059605369
12373.0,311,0.6931471805599453,5.901539839579995,2.70805020110221,5.288267030694535,3.297422909159964,0,-1.9986691535195764,0.609953990652394
12374.0,25,0.6931471805599453,6.61194694438522,3.5263605246161616,5.83773044716594,3.1575547484623487,2,-0.27644194644309156,0.033049270684937876
12375.0,11,1.0986122886681098,6.127960291696519,2.70805020110221,5.187385805840755,3.3290482739937666,2,-0.6882029941662522,0.40006779001887566
12377.0,315,1.0986122886681098,7.395795270713971,4.290459441148391,6.851184927493743,3.097585346618962,0,0.017255668276888306,0.259221383961179
12378.0,130,0.6931471805599453,8.29645175271804,5.393627546352362,7.835974581721566,2.96032273612404,1,1.473457099329478,-0.286602564350256
12379.0,82,1.0986122886681098,6.749040867823617,3.688879454113936,6.0112671744041615,3.104855700572345,2,-0.008601686617250458,0.06098560107636122
12380.0,22,1.6094379124341005,7.910520910634419,4.356708826689592,7.028201432058005,3.3032205083635766,1,1.6193573528130096,0.29244272485405454
12381.0,5,1.791759469228055,7.520944331624911,4.262679877041316,6.695798917058491,3.100563338732817,2,1.4857657648893894,0.028675798725547832
12383.0,185,1.791759469228055,7.523783805985769,4.442651256490317,7.334981878871814,2.980239134936795,1,1.1947085017269852,0.09116890761431747
12384.0,29,1.0986122886681098,6.373780434317173,3.295836866004329,4.844187086458591,3.12133649568886,2,-0.5527555968254779,-0.006361600928612621
12386.0,338,1.0986122886681098,5.998688392197302,2.3978952727983707,5.872117789475416,3.718195508447989,0,-1.6721673277920202,1.2938155458875642
12388.0,16,1.9459101490553128,7.930803150780256,4.060443010546419,7.288244401020124,3.3606045275538974,1,1.8578146413977812,0.5224160610170462
12390.0,80,0.6931471805599453,6.311444385858925,3.49650756146648,5.869296913133774,2.900459593046558,2,-0.5802478363860839,-0.20237456271891072
12391.0,22,0.6931471805599453,6.1353267674944725,4.532599493153256,5.707110264748875,1.7243546218773436,2,-0.14688779024162335,-1.8792751043285498
12393.0,72,1.6094379124341005,7.367456015231975,3.871201010907891,6.705639094860003,3.247584751504654,2,0.9388596360133082,0.3513024777551584
12394.0,64,1.0986122886681098,7.149508589545504,3.295836866004329,6.709304340258298,3.8738825974239592,2,0.3247754421728952,1.0970140446489307
12395.0,19,2.5649493574615367,8.012889586306857,4.5217885770490405,7.6586995582682995,3.013090361853403,1,2.604803877324145,0.11792260935083872
12397.0,36,1.0986122886681098,7.7877554007552545,4.709530201312334,7.142036574706803,3.002021975651514,1,1.3462272782006641,-0.19259554404011342
12398.0,46,0.6931471805599453,7.400412858792404,4.454347296253507,7.240649694255466,3.0078119606453666,2,0.8219465628381105,-0.17761548554155576
12399.0,119,1.6094379124341005,7.011799929268738,3.871201010907891,7.072421900537371,2.9852110170419164,2,0.7710556607462301,0.11444929256970136
12401.0,303,0.6931471805599453,4.446174454497633,1.791759469228055,2.4849066497880004,2.882563575448353,0,-3.913183886287942,0.014543043575706556
12402.0,323,0.6931471805599453,5.423186348593906,2.4849066497880004,4.553876891600541,3.068475678745916,0,-2.5806505279868217,0.3258110988713164
12403.0,50,0.6931471805599453,6.060757373603932,1.791759469228055,4.574710978503383,4.460606734796738,2,-1.665613160534978,1.805140321862305
12405.0,149,0.6931471805599453,7.445061184797548,4.007333185232471,6.754604099487962,3.48657625400139,2,0.1676049406512047,0.5383093426541095
12406.0,22,1.0986122886681098,8.136313373066384,4.532599493153256,7.506042178518122,3.512341142075709,1,1.603331398710984,0.46480403613263477
12407.0,50,1.791759469228055,7.443733897151405,4.060443010546419,7.256297239690681,3.1434354969911857,2,1.4331325275315445,0.2385807684881103
12408.0,33,1.791759469228055,7.968856059639959,4.406719247264253,7.251344983372214,3.3502549029245805,1,1.8310233367811264,0.3827995616936974
12409.0,79,1.3862943611198906,9.312325497408466,4.5217885770490405,8.62191350218664,4.630683227206711,1,2.4977362546193436,1.9843116611168454
12410.0,309,1.0986122886681098,6.542947351813216,3.295836866004329,5.356586274672012,3.3202236851974547,0,-1.2124775355270545,0.5636254830013586
12412.0,75,1.3862943611198906,7.113044384062484,3.784189633918261,6.721425700790643,3.0498788704487443,2,0.6446821124627979,0.12555036032417352
12413.0,67,1.3862943611198906,6.632133521022722,3.4011973816621555,5.659482215759621,3.0421386463681466,2,-0.04714618372400023,0.06942510019129793
12414.0,217,1.3862943611198906,6.334007604663525,2.833213344056216,5.707110264748875,3.4733629924623406,0,-0.8460883582636387,0.8276571498115787
12415.0,24,3.091042453358316,11.735393027855736,6.09807428216624,11.256419009986898,5.1702016945635965,1,6.357281257501546,2.7130740270374543
12417.0,3,2.302585092994046,8.202509843461513,5.068904202220232,7.347943823148687,2.9960186908659696,1,2.650186890698082,-0.15281792627082202
12418.0,113,0.6931471805599453,6.506650650150935,3.555348061489413,6.0112671744041615,3.0283987491115765,2,-0.5347926162151619,-0.01570974116286835
12420.0,64,0.6931471805599453,6.3992436425478765,3.4011973816621555,5.846438775057725,3.0774552663701726,2,-0.5342672472620287,0.006644733136668141
12421.0,16,1.6094379124341005,6.694611562246261,3.49650756146648,6.184148890937483,2.940970984313764,2,0.5190874947064524,-0.03497682703804873
12422.0,96,1.3862943611198906,6.690295544136225,3.688879454113936,5.916202062607435,3.0728832301782982,2,0.08383410551264801,0.05465057296347919
12423.0,1,2.19722457733622,7.528498419486568,4.584967478670572,7.200424892944957,2.764712788336757,1,2.0758007596084065,-0.3399378580636543
12424.0,163,1.0986122886681098,7.474182104762846,3.4339872044851463,6.608000625296087,4.089309686257471,2,0.15054186352786886,1.407186235927035
12425.0,78,0.6931471805599453,6.6569835605504535,3.610917912644224,6.208590026096629,3.117458143298081,2,-0.267109986670977,0.060314562274671905
12426.0,195,0.6931471805599453,6.369438547154207,3.4339872044851463,5.556828061699537,3.016727000474497,0,-1.0667064526873995,0.03651152812811196
12427.0,22,1.3862943611198906,6.717562827807613,3.295836866004329,6.280395838960195,3.3192173146483928,2,0.32202084437032535,0.4149507006946774
12428.0,26,2.302585092994046,8.981865132439246,5.556828061699537,8.17103418920548,3.334444468011407,1,3.3720857964659485,0.23514494842511396
12429.0,9,1.6094379124341005,8.22988438262624,4.418840607796598,7.351158226430694,3.680441895968698,1,1.935517040153005,0.7170984100295034
12430.0,43,0.6931471805599453,5.5506312951620265,2.4849066497880004,4.770684624465665,3.190850391869472,2,-1.5352243129458223,0.19867638586743086
12431.0,36,2.772588722239781,8.777778952206313,5.099866427824199,7.9748769005588755,3.353622436262015,1,3.3346340231453584,0.43615971867807307
12432.0,43,1.791759469228055,8.529185001388596,4.68213122712422,7.496652438168283,3.8679782307335806,1,2.2237868585013643,0.9226874273921402
12433.0,1,2.079441541679836,9.50128237507538,5.393627546352362,9.31217467785745,3.4918698397137558,1,3.8576074382942407,0.6074958896125529
12434.0,85,1.0986122886681098,6.6934971352559,3.8501476017100575,5.978885764901122,2.8404109087423928,2,0.004210897294309539,-0.2739789785827654
12435.0,80,1.0986122886681098,8.965831447914955,3.4657359027997265,7.628517626575055,5.386772030201913,1,1.4165719249183546,2.956822095571014
12436.0,100,0.6931471805599453,6.234430333369278,2.833213344056216,5.356586274672012,3.4908285877894865,2,-1.1014730622513296,0.5978487320261615
12437.0,2,2.9444389791664403,8.507629605767502,4.77912349311153,7.980365765111246,3.2535267774149355,1,3.3334804698397096,0.3971089187197769
12438.0,14,1.0986122886681098,7.975169255479829,4.442651256490317,7.074116816197362,3.4230154502475263,1,1.3744568067275376,0.33181095505399366
12441.0,367,0.6931471805599453,5.162211233551045,2.4849066497880004,4.804021044733257,2.8200251566776373,0,-2.742820516631873,0.10442633497714181
12442.0,3,0.6931471805599453,5.153638355178593,2.5649493574615367,5.209486152841421,2.7303551416227103,2,-1.3827780848218885,-0.3569691046620564
12444.0,21,1.791759469228055,8.518484357502437,4.934473933130692,7.050989447068045,3.382358153784056,1,2.217856253233329,0.2732391362320588
12445.0,22,0.6931471805599453,4.900820428089049,1.6094379124341005,4.143134726391533,3.536602018668358,2,-2.276281675663903,0.6846971227991155
12446.0,58,0.6931471805599453,6.9110598129904375,4.060443010546419,5.863631175598097,2.922321763919698,2,-0.05745719095138759,-0.3186472420246903
12447.0,243,0.6931471805599453,6.168543217293113,3.295836866004329,5.25227342804663,2.961479201216219,0,-1.4662115154030768,0.020252660547016157
12448.0,44,0.6931471805599453,6.110247083097449,3.1354942159291497,5.497168225293202,3.06477059855337,2,-0.8103850367532841,-0.00860454405038157
12449.0,22,1.6094379124341005,8.310978042729836,4.77912349311153,7.348587530927593,3.104349522180144,1,2.05004830104996,0.032186126886640645
12450.0,156,1.0986122886681098,5.292701627762401,2.079441541679836,4.859812404361672,3.2478519331047178,0,-1.8515549769517323,0.5371172691123254
12451.0,11,1.791759469228055,9.109029423519525,5.583496308781699,8.791181936736017,3.2780525395510915,1,3.3547344073852265,0.18243800581449257
12452.0,17,1.0986122886681098,6.067429722163682,3.091042453358316,5.225746673713202,3.0238999939500486,2,-0.5778870421439436,-0.051709376964984004
12453.0,134,0.6931471805599453,6.562571204258897,3.784189633918261,6.161207321695077,2.85899308363737,2,-0.44348001980773966,-0.22618743064336394
12454.0,56,0.6931471805599453,8.168866163607964,2.772588722239781,6.914730892718563,5.464774863031448,1,0.38382981370800673,3.026276567158432
12455.0,73,1.9459101490553128,7.81110665732229,4.454347296253507,7.644919344958857,3.3467255517998904,1,1.9025669096356346,0.43075077324292665
12456.0,44,1.3862943611198906,8.065277779528966,4.663439094112067,7.3987862754199485,3.275192640219025,1,1.7061855843658478,0.20887621357536618
12457.0,66,2.079441541679836,7.768207666517555,3.9889840465642745,6.738152494595957,3.66654725918978,1,1.5026697728772982,0.838193888801652
12458.0,71,1.0986122886681098,6.854776354191251,3.58351893845611,6.228511003591184,3.255461490383477,2,0.1099801499606378,0.27971282183209417
12461.0,94,1.0986122886681098,6.718868216346018,3.58351893845611,5.662960480135946,3.203767988346619,2,-0.22303883328171767,0.17290350692071185
12462.0,19,1.0986122886681098,7.082204261557526,3.951243718581428,6.285998094508865,3.0050356369446267,2,0.5257725401622272,-0.12081335373585303
12463.0,53,1.6094379124341005,7.204729049594601,4.189654742026425,6.655440350367647,2.8450354616095708,2,1.0319884751908173,-0.2249105576950307
12464.0,10,2.19722457733622,7.100893128209941,1.9459101490553128,4.727387818712341,3.756417244495148,2,0.0013486916574151553,1.3563589846148223
12465.0,17,1.0986122886681098,6.610951732080795,3.8501476017100575,6.173786103901937,2.8208595012988225,2,0.2633005920829469,-0.35932171069858704
12468.0,188,1.0986122886681098,6.593783986707386,3.610917912644224,5.905361848054571,3.0056044356407527,0,-0.4861013318645161,0.0657845571848219
12471.0,2,3.4339872044851463,9.894701568567964,5.017279836814924,9.013473543740192,3.786363652425773,1,4.688622258676805,1.2279961989582868
12472.0,32,2.079441541679836,8.790742363252102,5.393627546352362,8.330622620332868,3.014885433238884,1,3.1131745285910806,-0.05414869203706762
12473.0,29,1.791759469228055,8.278821782571185,4.948759890378168,7.799753318287247,3.1963745595216877,1,2.3675062488047236,0.1239423663154477
12474.0,17,2.9444389791664403,8.906093863622669,5.537334267018537,8.48632152774915,2.9121186340063696,1,3.906389424414861,-0.10089160479893423
12475.0,54,0.6931471805599453,6.585316116572351,3.610917912644224,6.284134161070802,3.0489833724132662,2,-0.1913162275149251,-0.03771326086348613
12476.0,16,2.4849066497880004,8.82723638014411,5.181783550292085,7.786967002614872,3.4096621693527465,1,3.1882942378773533,0.39893126137608065
12477.0,23,1.9459101490553128,9.489542087633344,5.2574953720277815,8.203577736937952,3.8081236439866095,1,3.246390216607456,0.8717333777078032
12478.0,4,0.6931471805599453,6.525014994979364,3.610917912644224,5.468060141135132,2.991542955044855,2,-0.34605402695963794,-0.23823166299572568
12479.0,11,0.6931471805599453,6.269474999863032,3.4657359027997265,5.955837369464831,2.890730116617076,2,-0.3523158549742743,-0.27085525918813474
12480.0,28,1.6094379124341005,8.096400209353131,4.867534450455582,7.443078374348516,3.1050029915395125,1,2.013328873215739,-0.022613423169047422
12481.0,23,2.3978952727983707,8.630043190742814,5.017279836814924,8.103191752285786,3.2880097616737896,1,3.0763501446406476,0.33690372755198644
12483.0,17,2.19722457733622,7.818422226986002,3.8501476017100575,7.01301578963963,3.53026661140678,1,1.8057966831762244,0.7533708578355688
12484.0,33,1.9459101490553128,8.421281230578023,5.54907608489522,7.692569648067906,2.648042441010576,1,2.6955237843505597,-0.6189304123048068
12488.0,10,1.3862943611198906,7.169857970780942,3.8501476017100575,6.272877006546167,3.203234128878244,2,0.7467368082701421,0.15016073602287353
12489.0,336,0.6931471805599453,5.816902804925467,2.772588722239781,4.663439094112067,3.1496829333785823,0,-2.316545263825232,0.38772600114762756
12490.0,5,2.3978952727983707,8.597653657970227,4.882801922586371,8.027802848370312,3.140438494553249,1,3.040882009679978,0.21018664137503623
12491.0,39,0.6931471805599453,6.134265345739653,3.258096538021482,5.564520407322694,2.9289347926304754,2,-0.7163087409377044,-0.18548160281696965
12492.0,63,1.0986122886681098,5.5767442414854775,2.995732273553991,5.262690188904886,2.650456398376628,2,-0.9529404957582642,-0.4192063279477693
12493.0,166,1.0986122886681098,6.07474815124472,3.044522437723423,5.337538079701318,3.030880018105644,0,-1.039217065832775,0.1410565965353656
12494.0,16,2.079441541679836,7.128576134926702,4.158883083359672,6.56244409369372,2.8439273251946817,2,1.3980987954537196,-0.22543496631336843
12497.0,82,0.6931471805599453,6.950910549296065,2.70805020110221,7.120444372392488,4.324227259159359,2,-0.15675677385511322,1.7544276274642514
12498.0,21,1.3862943611198906,6.00314605188182,3.091042453358316,5.075173815233827,2.9205869742648045,2,-0.4763654625122984,-0.14590201131477665
12500.0,23,2.4849066497880004,8.356747405587967,3.555348061489413,7.893198869544609,4.259863631604946,1,2.4136018303490254,1.8094475904076077
12501.0,337,0.6931471805599453,7.682662153888476,5.010635294096256,7.486613313139955,2.744681952292125,0,0.2783915458911028,-0.2774360171271529
12502.0,96,1.791759469228055,8.222787230875806,4.634728988229636,6.710523109452428,3.270801980181514,1,1.6168876416764368,0.27165883570048593
12504.0,18,1.0986122886681098,6.180120167963518,1.9459101490553128,4.51085950651685,3.999321378267564,2,-1.2108432749297418,1.3103853648145798
12506.0,233,0.6931471805599453,4.310799125385514,3.1780538303479458,3.1780538303479458,1.4340487924157903,0,-2.9891430674958253,-1.9893711157929286
12507.0,134,1.3862943611198906,7.174578816863813,2.995732273553991,6.796823718274855,4.145256434671202,2,0.22453656449375672,1.5992681605432308
12508.0,26,1.0986122886681098,5.989637879766574,4.060443010546419,5.60947179518496,1.9128007444606725,2,-0.152628871522552,-1.497278052398195
